I have the minutes of the meeting., i minute of meet have
I'm getting used to eating alone., i alone use to eat alone
"It's a beautiful sunset, isn't it?", it beautiful it beautiful sunset no
I've never been there myself., i there myself no
Every ship needs a captain., every ship every captain need
I want to serve my country., i my my country want serve
You'll get used to it one day., you it one day use to
This doll has big eyes., this doll big this big eye have
Don't worry about the results., result worry about no
I can't afford a pay cut., i pay cut afford no
I'll settle with you later., i you later settle with
Are you an idiot or what?, you idiot or what
The earthworm wriggled when I touched it., earthworm i it wriggle touch when
How do you know all that?, you all that know how
Where did you go fishing?, you go fish where
Come as soon as possible., possible as soon as come as
He works in the car industry., he car industry work in
Please tell us about your family., your us your family tell
Don't talk to me like this., me this talk to no
He hugged her., he her hug
She drives me mad., she mad me mad drive
I have the minutes of the meeting., i minute of meet have
Take whichever of these you want., you whichever of these take want
"It's a beautiful sunset, isn't it?", it beautiful it beautiful sunset no
How could you know?, you know how
Every ship needs a captain., every ship every captain need
Tom seems a little disoriented., tom little little disoriented seem disoriented
You'll get used to it one day., you it one day use to
It's not our anniversary., it our our anniversary no
Don't worry about the results., result worry about no
That's what really scares me., that really me scar what
I'll settle with you later., i you later settle with
Tom held his breath., tom his his breath hold
The earthworm wriggled when I touched it., earthworm i it wriggle touch when
Tom seldom puts sugar in his coffee., tom his seldom sugar his coffee put
Where did you go fishing?, you go fish where
It's worse than I thought., it bad i think think
He works in the car industry., he car industry work in
I forgot to buy a birthday cake., i birthday cake forget buy
Don't talk to me like this., me this talk to no
Tom visits his parents every weekend., tom his his parent every weekend visit
She drives me mad., she mad me mad drive
There is no antidote., there no antidote
Take whichever of these you want., you whichever of these take want
You look familiar., you familiar look
How could you know?, you know how
You must do it yourself., you it yourself do
Tom seems a little disoriented., tom little little disoriented seem disoriented
That's the danger., that danger
It's not our anniversary., it our our anniversary no
He wanted to test his limits., he his his limit want test
That's what really scares me., that really me scar what
I like walking to work., i work like walk to
Tom held his breath., tom his his breath hold
Are you actually serious?, you actually serious actually
Tom seldom puts sugar in his coffee., tom his seldom sugar his coffee put
Guess what happened., what guess happen
It's worse than I thought., it bad i think think
Don't you know who that is?, you that know who no
I forgot to buy a birthday cake., i birthday cake forget buy
I was in Boston last Monday., i last boston last monday
Tom visits his parents every weekend., tom his his parent every weekend visit
I had a seizure., i seizure have
